Daytime/evening attendance	,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Gender_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_26,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Marital status_2,Marital status_3,Marital status_4,Marital status_5,Marital status_6,Target
1,0.131,0.1279,0,0,1,1,0.19,0.05,0.05,0.05,0.128,0.05,0.05,0.05,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.12129999999999999,1,0,1,0,0.19,0.06,0.15,0.06,0.14166666666666666,0.06,0.13,0.06,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.122,0.1171,1,0,1,0,0.19,0.07,0.12,0.05,0.121,0.07,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16,0.16,1,0,1,0,0.2,0.06,0.07,0.06,0.14166666666666666,0.06,0.17,0.05,0.1377777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.146,0.1453,1,0,1,1,0.18,0.06,0.08,0.05,0.128,0.06,0.07,0.05,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.131,0.1226,1,0,1,0,0.18,0.06,0.07,0.06,0.13,0.06,0.06,0.06,0.13666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.128,1,0,1,0,0.19,0.07,0.07,0.07,0.13467142857142855,0.08,0.09,0.08,0.15011111111111114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.138,0.12490000000000001,1,0,1,1,0.18,0.07,0.09,0.07,0.13237500000000002,0.08,0.09,0.07,0.13742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1237,1,0,1,0,0.18,0.06,0.06,0.06,0.12333333333333334,0.06,0.06,0.06,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1201,1,0,1,0,0.19,0.05,0.07,0.05,0.124,0.05,0.05,0.05,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.148,0.13169999999999998,1,0,1,0,0.19,0.07,0.08,0.05,0.14,0.07,0.07,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.13319999999999999,0,0,1,0,0.2,0.09,0.15,0.09,0.11666666666666665,0.07,0.08,0.07,0.11714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.117,0.1093,0,1,0,1,0.19,0.06,0.07,0.05,0.12,0.06,0.09,0.04,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,0.113,1,0,1,0,0.2,0.05,0.07,0.04,0.122,0.05,0.05,0.04,0.115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.153,0.1579,0,1,1,1,0.18,0.06,0.06,0.06,0.14833333333333334,0.06,0.06,0.06,0.14833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.117,0.11209999999999999,0,0,1,1,0.2,0.07,0.09,0.05,0.13188,0.08,0.09,0.07,0.12892857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.178,0.1747,0,0,1,0,0.18,0.07,0.08,0.07,0.17125,0.08,0.08,0.08,0.17587499999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.129,0.1288,1,0,1,0,0.19,0.07,0.07,0.06,0.12666666666666665,0.07,0.07,0.06,0.12666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.116,0.11009999999999999,1,0,1,1,0.19,0.06,0.08,0.06,0.12666666666666665,0.06,0.1,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.099,0.0997,1,1,0,0,0.22,0.05,0.08,0.0,0.0,0.05,0.07,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.135,0.121,1,0,1,1,0.19,0.06,0.07,0.06,0.11333333333333334,0.06,0.06,0.06,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.141,0.13169999999999998,1,0,1,1,0.19,0.07,0.1,0.07,0.13605,0.08,0.11,0.08,0.1233125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1191,1,0,1,1,0.19,0.06,0.1,0.05,0.12,0.06,0.09,0.05,0.10800000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1247,1,0,1,0,0.19,0.05,0.1,0.0,0.0,0.05,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.113,0.1172,1,0,1,0,0.2,0.06,0.08,0.05,0.11199999999999999,0.06,0.12,0.03,0.11666666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.134,0.1288,0,0,1,0,0.18,0.05,0.1,0.05,0.13375,0.05,0.09,0.05,0.14166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.136,0.1315,0,0,1,1,0.2,0.07,0.08,0.06,0.13863333333333336,0.08,0.09,0.07,0.1417857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.136,0.1217,1,0,1,0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.129,0.12340000000000001,0,0,1,0,0.19,0.05,0.06,0.05,0.124,0.05,0.06,0.05,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.138,0.1247,1,0,1,0,0.18,0.06,0.11,0.03,0.12333333333333334,0.06,0.1,0.05,0.10833333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.137,0.1328,1,0,1,0,0.18,0.06,0.07,0.06,0.13333333333333333,0.06,0.08,0.05,0.11800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.115,0.1087,1,0,1,0,0.21,0.06,0.1,0.03,0.12666666666666665,0.06,0.12,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.129,0.1381,0,0,1,0,0.19,0.06,0.08,0.06,0.12,0.06,0.1,0.04,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.131,0.1265,0,0,1,1,0.18,0.05,0.05,0.05,0.106,0.05,0.05,0.05,0.11800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.133,0.1274,1,0,1,1,0.18,0.06,0.08,0.06,0.1225,0.06,0.07,0.06,0.11857142857142858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.12359999999999999,1,0,1,0,0.2,0.06,0.1,0.04,0.11,0.06,0.09,0.06,0.11833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.122,0,0,1,1,0.24,0.06,0.11,0.05,0.11,0.06,0.09,0.05,0.126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.128,0.1182,0,0,1,0,0.19,0.06,0.06,0.06,0.13166666666666665,0.06,0.09,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.127,0.12390000000000001,1,0,1,1,0.18,0.07,0.09,0.07,0.12855555555555553,0.08,0.12,0.07,0.12761111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.134,0.1258,1,0,1,0,0.18,0.07,0.08,0.07,0.1491875,0.08,0.08,0.08,0.15355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.12329999999999999,1,0,1,0,0.21,0.06,0.13,0.04,0.115,0.06,0.1,0.03,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.124,0.12440000000000001,0,0,1,0,0.19,0.05,0.05,0.05,0.142,0.05,0.05,0.05,0.142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.126,0,0,1,1,0.19,0.06,0.06,0.06,0.125,0.06,0.07,0.06,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.17,0.17,0,1,1,0,0.47,0.01,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.125,0.1215,0,0,1,0,0.19,0.06,0.1,0.05,0.11666666666666665,0.06,0.12,0.04,0.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.13,0,0,1,0,0.29,0.08,0.08,0.07,0.14257142857142857,0.08,0.08,0.07,0.14257142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.117,1,0,1,0,0.21,0.06,0.13,0.03,0.12,0.06,0.12,0.02,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.13,0.13,1,0,1,0,0.28,0.05,0.13,0.04,0.1125,0.05,0.11,0.04,0.105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1331,0.108,0,0,1,0,0.2,0.07,0.08,0.07,0.12457142857142856,0.08,0.08,0.08,0.135625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.131,0.1323,1,0,1,0,0.19,0.07,0.07,0.06,0.11683333333333332,0.07,0.07,0.06,0.11683333333333332,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.15,0.148,0,0,1,0,0.26,0.06,0.1,0.03,0.11666666666666665,0.06,0.08,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.1226,1,1,0,0,0.2,0.06,0.08,0.04,0.1175,0.06,0.06,0.06,0.13166666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.131,0.123,1,0,1,1,0.18,0.05,0.06,0.03,0.11666666666666665,0.05,0.06,0.04,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.13,0.1025,0,0,1,0,0.27,0.06,0.09,0.05,0.132,0.06,0.1,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0.123,0.1133,1,0,1,0,0.2,0.07,0.08,0.04,0.1195,0.07,0.08,0.04,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.141,0.133,1,0,1,0,0.18,0.06,0.08,0.05,0.124,0.06,0.12,0.05,0.10400000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14,0.14,0,0,1,0,0.33,0.07,0.08,0.06,0.1435,0.08,0.1,0.06,0.14583333333333334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.14,0.12830000000000003,1,0,1,0,0.35,0.21,0.21,0.21,0.12619047619047621,0.19,0.19,0.19,0.12789473684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0.14,0.14,0,0,1,1,0.26,0.06,0.07,0.06,0.12666666666666665,0.06,0.07,0.06,0.13166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.1331,0.104,0,1,0,0,0.27,0.06,0.06,0.05,0.12,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.131,0.12229999999999999,1,0,0,0,0.19,0.06,0.06,0.06,0.12166666666666666,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.143,0.135,0,0,1,0,0.2,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.132,0.1191,1,1,0,0,0.2,0.05,0.09,0.03,0.1,0.05,0.09,0.03,0.1057142857142857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.143,0.1266,0,1,0,0,0.21,0.1,0.18,0.08,0.115,0.06,0.12,0.04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.141,0.129,1,0,1,1,0.18,0.07,0.07,0.06,0.1305,0.07,0.07,0.06,0.1305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1623,1,0,1,0,0.24,0.06,0.1,0.02,0.11,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.148,0.16340000000000002,1,0,1,0,0.2,0.06,0.07,0.06,0.115,0.06,0.06,0.06,0.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.125,0.1215,0,0,1,1,0.21,0.06,0.07,0.06,0.12,0.06,0.06,0.06,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.12279999999999999,0,0,1,0,0.23,0.06,0.13,0.02,0.1,0.05,0.12,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.14,0.118,1,0,1,0,0.24,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.139,0.134,0,0,1,0,0.21,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.142,0.1298,1,0,1,0,0.18,0.08,0.08,0.07,0.12242857142857144,0.08,0.08,0.07,0.12242857142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.13,0.152,1,0,1,0,0.27,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.126,0.12279999999999999,1,0,1,0,0.18,0.08,0.08,0.08,0.1293375,0.08,0.08,0.08,0.1293375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.15,0.15,0,0,1,0,0.35,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.13,0.1318,0,0,1,0,0.18,0.07,0.09,0.07,0.12571428571428572,0.07,0.08,0.07,0.1442857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.10590000000000001,0,0,1,0,0.35,0.03,0.04,0.03,0.11816666666666668,0.03,0.03,0.03,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.138,0.1321,1,0,1,0,0.19,0.05,0.09,0.04,0.1375,0.05,0.13,0.04,0.14333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.127,0.1274,1,0,1,0,0.2,0.06,0.08,0.06,0.11166666666666666,0.06,0.06,0.06,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.1295,1,0,1,0,0.18,0.08,0.08,0.07,0.12324285714285711,0.08,0.08,0.07,0.12324285714285711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.1267,0,1,1,0,0.21,0.06,0.06,0.06,0.12166666666666666,0.06,0.07,0.06,0.11714285714285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0.128,0.1165,0,0,1,1,0.18,0.06,0.11,0.05,0.11142857142857142,0.06,0.11,0.04,0.1125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.132,0.1191,1,0,1,0,0.18,0.06,0.09,0.04,0.11,0.06,0.09,0.04,0.1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.149,0.1265,1,0,1,0,0.18,0.08,0.08,0.07,0.12914285714285711,0.08,0.08,0.07,0.12914285714285711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.155,0.14980000000000002,1,0,1,1,0.18,0.06,0.06,0.06,0.13833333333333334,0.06,0.06,0.06,0.14166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.1151,1,0,1,0,0.19,0.06,0.08,0.06,0.13857142857142857,0.06,0.09,0.05,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1245,0,0,1,1,0.36,0.06,0.07,0.06,0.13714285714285712,0.06,0.06,0.05,0.128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.131,0.12830000000000003,1,0,1,1,0.18,0.08,0.08,0.07,0.12642857142857142,0.08,0.08,0.07,0.12642857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.149,0.136,0,0,1,1,0.18,0.07,0.07,0.06,0.12916666666666665,0.07,0.07,0.06,0.12916666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.14,1,0,1,1,0.2,0.06,0.08,0.06,0.15625,0.06,0.08,0.06,0.15857142857142859,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0.1331,0.1263,0,0,1,1,0.26,0.05,0.07,0.0,0.0,0.05,0.08,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.122,0.1269,0,0,1,0,0.21,0.06,0.08,0.06,0.11714285714285713,0.06,0.07,0.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.13,0.145,0,0,1,0,0.25,0.07,0.1,0.06,0.12125,0.08,0.09,0.08,0.133125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.121,0.1158,1,0,1,1,0.19,0.05,0.07,0.05,0.11599999999999999,0.05,0.05,0.05,0.11599999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.12,0.1,1,0,1,0,0.24,0.06,0.11,0.01,0.1,0.06,0.06,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1331,0.1025,0,0,1,1,0.27,0.06,0.16,0.01,0.1,0.06,0.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.121,0.1315,0,0,1,0,0.21,0.05,0.1,0.0,0.0,0.05,0.09,0.02,0.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.133,0.147,0,0,1,1,0.18,0.05,0.07,0.04,0.13,0.05,0.08,0.03,0.12333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.134,0.1225,0,0,1,1,0.19,0.06,0.06,0.06,0.13333333333333333,0.06,0.06,0.06,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,0.115,0.1175,1,0,1,0,0.18,0.06,0.09,0.04,0.1125,0.06,0.13,0.02,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.127,0.15,0,0,1,1,0.19,0.07,0.09,0.05,0.13849999999999998,0.08,0.09,0.07,0.1219285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,0.135,0.1275,1,0,1,1,0.19,0.07,0.08,0.06,0.13741666666666666,0.08,0.09,0.07,0.149125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0.14,0.14,0,0,1,0,0.33,0.06,0.07,0.06,0.15333333333333335,0.05,0.05,0.05,0.158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,0.13,0.13,0,0,1,0,0.45,0.05,0.06,0.05,0.11,0.05,0.05,0.05,0.138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,0.135,0.1333,0,0,1,1,0.2,0.06,0.06,0.06,0.12,0.06,0.07,0.06,0.1285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.14,0.097,1,0,1,0,0.28,0.05,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.12,0.112,1,0,1,1,0.19,0.08,0.15,0.07,0.11571428571428571,0.08,0.15,0.07,0.11571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1,0.14,0.12359999999999999,1,0,1,0,0.18,0.06,0.1,0.06,0.1285714285714286,0.06,0.06,0.03,0.12666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1305,0,0,1,0,0.38,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.135,0.1333,0,0,1,0,0.19,0.05,0.05,0.05,0.13,0.05,0.05,0.05,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.123,0.1321,0,0,1,1,0.21,0.06,0.09,0.05,0.11,0.06,0.08,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.1331,0.1,0,0,1,0,0.21,0.05,0.12,0.03,0.12,0.05,0.12,0.01,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.154,0.1404,0,0,1,1,0.22,0.06,0.06,0.05,0.126,0.06,0.06,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.148,0.1417,0,0,1,1,0.18,0.06,0.08,0.05,0.134,0.06,0.07,0.06,0.13166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.133,0.1197,0,0,1,1,0.18,0.06,0.09,0.06,0.11333333333333334,0.06,0.09,0.06,0.11571428571428571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.126,0.1225,1,0,0,0,0.25,0.05,0.14,0.04,0.135,0.05,0.1,0.04,0.1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1331,0.14,0,1,0,0,0.24,0.06,0.11,0.03,0.1175,0.06,0.14,0.03,0.10333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.1194,1,0,1,0,0.19,0.07,0.1,0.06,0.12471428571428572,0.07,0.08,0.07,0.114625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.145,0.155,1,0,1,0,0.24,0.17,0.19,0.11,0.1290909090909091,0.13,0.15,0.09,0.13555555555555554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.118,0.1191,1,0,1,1,0.2,0.05,0.05,0.05,0.11599999999999999,0.05,0.05,0.05,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.12,0.1227,0,0,0,0,0.25,0.05,0.05,0.0,0.0,0.05,0.09,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.127,0.1179,0,0,1,1,0.2,0.1,0.13,0.09,0.129,0.1,0.12,0.1,0.12363636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.13,0,0,1,0,0.23,0.08,0.08,0.08,0.1322,0.08,0.08,0.08,0.1322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.129,0.12,1,0,1,1,0.19,0.08,0.08,0.07,0.13151428571428572,0.08,0.08,0.07,0.13151428571428572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0.13,0.13,0,1,0,0,0.29,0.06,0.13,0.03,0.1275,0.06,0.08,0.03,0.11333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.121,0.1168,1,0,1,0,0.21,0.06,0.08,0.06,0.11333333333333334,0.06,0.08,0.04,0.1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
